timestamp,prompt_throughput,generation_throughput,num_running,num_swapped,num_pending,gpu_kvcache_usage,cpu_kvcache_usage
14593968.5109402,18.17018645810576,16.836011927965128,0,0,0,0.0,0.0
14593969.011653416,5313.015297329551,329.5667383681864,6,0,0,0.4713080866545427,0.0
14593969.517954012,2587.378202885393,920.3956049958725,7,0,0,0.6091174687172685,0.0
14593970.024000691,4051.297162643714,1065.1947173975423,11,0,0,1.033570365470482,0.0
14593970.530708682,3879.772099428668,1375.4838012725236,15,0,0,1.3588005071385245,0.0
14593971.03615426,676.727880706972,1810.5438913651442,17,0,0,1.5765393307976439,0.0
14593971.539819466,3184.680775646767,1763.0901052209033,19,0,0,2.0092607904746207,0.0
14593972.040893244,1600.3637669803327,1947.574858569582,20,0,0,2.3069290557301114,0.0
14593972.547584604,1111.0864541069711,2109.6828054002704,22,0,0,2.521911691747969,0.0
14593973.053260656,6407.342881646898,1758.0641425259544,25,0,0,3.139297723389012,0.0
14593973.561629223,3155.0880289187094,2120.4394608319008,27,0,0,3.60233724711978,0.0
14593974.065899596,1612.5156710986817,2286.876468360123,29,0,0,3.9441045146353604,0.0
14593974.569344273,0.0,2572.0923232972796,28,0,0,3.9303235764290845,0.0
14593975.075050283,0.0,2462.010019830325,27,0,0,3.9082740752990452,0.0
14593975.582002329,0.0,2396.7034365539553,27,0,0,4.120500523675652,0.0
14593976.08662954,11.889290776121095,2362.0057675227245,28,0,0,4.316189846204733,0.0
14593976.58969774,2731.24385479176,2170.682888961137,32,0,0,4.759936056446723,0.0
14593977.095374243,0.0,2533.455092251392,31,0,0,4.735130367675433,0.0
14593977.60005048,0.0,2525.013680929871,31,0,0,4.952869191334541,0.0
14593978.098949611,0.0,2540.993127208371,31,0,0,5.167851827352409,0.0
14593978.6194494,2464.665743325932,2199.5652970445767,32,0,0,5.418664902706571,0.0
14593979.125590812,2218.770454790618,2376.83068309271,32,0,0,5.520643845432993,0.0
14593979.634786503,137.47167468425198,2492.1650739187967,32,0,0,5.531668595998019,0.0
14593980.147153812,39.15875464766444,2418.053099493279,31,0,0,5.187145140841187,0.0
14593980.653486922,173.2470828115407,2307.3361483537014,28,0,0,4.787497932859264,0.0
14593981.16482932,1100.977031129943,2213.687387636049,28,0,0,4.886720687944434,0.0
14593981.666406391,0.0,2292.8791418785786,25,0,0,4.2555537180971275,0.0
14593982.185599744,3002.289249937327,1912.2984125643143,28,0,0,4.33548315969351,0.0
14593982.688746152,705.6643651272466,2363.478676440271,28,0,0,4.396119287801115,0.0
14593983.194909954,1045.083662298623,2238.336085792703,27,0,0,4.183892839424508,0.0
14593983.702510618,2567.1623948566357,2112.0476494906475,27,0,0,4.048839645003033,0.0
14593984.208331518,0.0,2283.2722989714384,27,0,0,4.250041342814614,0.0
14593984.715527596,1581.2339920257448,2277.2135421318394,26,0,0,4.26382228102089,0.0
14593985.226115985,0.0,1343.5874592575299,25,0,0,4.192161402348271,0.0
14593985.730186684,182.4937740634611,2150.25272918252,23,0,0,3.5224078055233976,0.0
14593986.253009604,4100.510558626127,1683.0453785405746,24,0,0,2.89124083567609,0.0
14593986.776807936,7755.890050790122,1655.4300034552032,29,0,0,3.5582382448597127,0.0
14593987.286769476,1627.5255739021607,2435.405738296968,29,0,0,3.5389449313709243,0.0
14593987.793160276,4008.508637341809,2221.4641463101157,31,0,0,4.01852158094923,0.0
14593988.295685932,2214.892543373746,2326.3336776315446,35,0,0,4.409900226007391,0.0
14593988.798196465,0.0,2716.924211470427,35,0,0,4.646932363155287,0.0
14593989.306156289,0.0,2744.303697083937,34,0,0,4.7103246789041435,0.0
14593989.806182137,771.8502049286814,2483.5180168948764,31,0,0,4.277603219227166,0.0
14593990.306518096,0.0,2492.5024675802465,30,0,0,4.407144038366129,0.0
14593990.816930223,0.0,2409.8912254444454,30,0,0,4.616614299101485,0.0
14593991.329412805,0.0,2458.754828114023,30,0,0,4.826084559836829,0.0
14593991.831218664,0.0,2412.996504949935,29,0,0,4.812303621630565,0.0
14593992.336108496,0.0,2412.466068822871,29,0,0,5.005236756518383,0.0
14593992.846400715,0.0,2316.4960824012073,28,0,0,5.032798632930935,0.0
14593993.350260831,1310.4218394417433,2161.6021883238423,27,0,0,5.027286257648422,0.0
14593993.858094592,0.0,2143.9195677612042,20,0,0,3.5527258695772,0.0
14593994.362622812,0.0,1982.5066161480806,20,0,0,3.726365690976241,0.0
