timestamp,prompt_throughput,generation_throughput,num_running,num_swapped,num_pending,gpu_kvcache_usage,cpu_kvcache_usage
14604572.168060044,14.665938649899916,0.05127950576888082,0,0,0,0.0,0.0
14604572.683016714,6724.068837901967,522.4651985544856,8,0,0,0.6449479080535836,0.0
14604573.189358683,6576.242863236877,997.2980918722591,13,0,0,1.0253018025467187,0.0
14604573.695751488,3033.1161575810593,995.2412392062851,17,0,0,1.3147015048784572,0.0
14604574.199178545,3185.882734900751,1827.3142868508048,19,0,0,1.7501791521966847,0.0
14604574.702544011,2712.1800570459195,1996.8798222206221,22,0,0,2.0836778567884906,0.0
14604575.203317141,9673.170724925692,1501.6978499471759,28,0,0,3.0538559065101167,0.0
14604575.706890436,1614.5228601460185,2351.2854445422954,30,0,0,3.409404112231962,0.0
14604576.213328144,0.0,2547.248907310147,30,0,0,3.6216305606085686,0.0
14604576.726211976,11.699005349801126,2447.041952333402,31,0,0,3.8917369494515186,0.0
14604577.229750205,2728.3203099590537,2378.841143617865,34,0,0,4.194917589989522,0.0
14604577.740997456,0.0,2793.3480266898114,34,0,0,4.442974477702444,0.0
14604578.253563572,3129.575274747,2427.176834030716,36,0,0,4.9335758778457635,0.0
14604578.756519128,1733.6386021426886,2660.101433104263,37,0,0,5.082410010473515,0.0
14604579.264485175,212.61533219089836,2878.181626510124,38,0,0,5.347004024033952,0.0
14604579.772778658,1107.606196871545,2707.044630364558,38,0,0,5.4434705914778725,0.0
14604580.285402896,3006.4597512843948,2483.5971858436305,40,0,0,5.793506421917205,0.0
14604580.791266019,737.2603887254172,2686.157823801185,43,0,0,6.091174687172707,0.0
14604581.300695846,3596.30956672322,2646.192847130404,45,0,0,6.325450636679342,0.0
14604581.815551722,1557.7110357119868,2880.40581790633,45,0,0,6.4825533322308555,0.0
14604582.317405151,0.0,3048.7638588594796,45,0,0,6.744391158150043,0.0
14604582.84870112,4091.286020223974,2457.7826782026264,52,0,0,7.460999944876246,0.0
14604583.349633725,9891.614221665352,2202.3517332452325,58,0,0,7.830329088804366,0.0
14604583.85316466,5623.557299049253,2535.7636549738336,56,0,0,7.835841464086879,0.0
14604584.363730974,611.6333187508586,1825.0666231536875,59,0,0,8.053580287745987,0.0
14604584.872426068,758.6857942177787,3359.051871290632,59,0,0,8.365029491207764,0.0
14604585.3814007,0.0,3430.264619103047,58,0,0,8.593793065431898,0.0
14604585.885635838,0.0,3393.970893806385,57,0,0,8.852874703709823,0.0
14604586.395914132,0.0,3363.9131792893263,57,0,0,9.153299156606586,0.0
14604586.906431276,1296.8915510035554,3128.6039379949816,57,0,0,9.437186483655813,0.0
14604587.418381326,0.0,3319.024520124358,55,0,0,9.164323907171601,0.0
14604587.921253093,0.0,3041.457044556656,51,0,0,8.728846259853373,0.0
14604588.43140483,0.0,3009.1850051529887,47,0,0,8.053580287745987,0.0
14604588.933253102,0.0,2939.226420643099,43,0,0,7.414144754974917,0.0
14604589.439463776,0.0,2899.831476247687,41,0,0,7.168844054903256,0.0
14604589.952411626,0.0,2877.5285910235393,41,0,0,7.4224133178986795,0.0
14604590.465609644,0.0,2720.5685231261746,37,0,0,6.730610219943777,0.0
14604590.972975647,0.0,2674.1809273630306,34,0,0,6.019513808500088,0.0
14604591.476122065,693.6386948441434,2555.929402778133,34,0,0,6.069125186042667,0.0
14604591.980583368,2978.135975588137,2216.748349339239,36,0,0,6.521139959208422,0.0
14604592.494930835,68.04403004306964,2128.806082776036,34,0,0,6.008489057935062,0.0
