timestamp,prompt_throughput,generation_throughput,num_running,num_swapped,num_pending,gpu_kvcache_usage,cpu_kvcache_usage
14593094.026644254,18.22917820232881,4.971594055180585,0,0,0,0.0,0.0
14593094.527695168,1600.7514047724192,111.77316542051805,1,0,0,0.14883413262775091,0.0
14593095.033509716,2307.187082493528,345.9792111708376,3,0,0,0.3831100821343969,0.0
14593095.536058623,1374.9519968195864,690.4606988370427,6,0,0,0.5457251529684126,0.0
14593096.049484616,0.0,804.56341115861,6,0,0,0.6532164709773469,0.0
14593096.549603049,1603.4976530275158,873.7262772730978,6,0,0,0.7276335372912168,0.0
14593097.054661626,1005.8591612594091,956.3582182840445,7,0,0,0.8268562923763878,0.0
14593097.561429076,1906.1295973165413,970.823770061841,8,0,0,1.058376054241772,0.0
14593098.06707704,1714.6286352845211,1152.9740419502605,10,0,0,1.3091891295959446,0.0
14593098.570268383,431.23593073798185,1297.682316921208,10,0,0,1.2209911250757988,0.0
14593099.235833393,688.5653301293333,930.6155881005618,11,0,0,1.3339948183672345,0.0
14593099.740351675,2986.565168633232,1356.629403523716,13,0,0,1.4084118846811045,0.0
14593100.244330715,0.0,1599.3623686736626,13,0,0,1.5434650791025906,0.0
14593100.747215783,33.80423335357705,1620.6147166567819,13,0,0,1.4552670745824337,0.0
14593101.254119655,641.141455265158,1540.7122355756567,14,0,0,1.6454440218290012,0.0
14593101.760079987,0.0,1587.0775343565695,13,0,0,1.686786836447829,0.0
14593102.262230445,1597.156410453636,1519.4892034615016,14,0,0,1.9541370376495282,0.0
14593102.764210524,0.0,1589.4977050724904,12,0,0,1.6206383330577112,0.0
14593103.26796744,1592.241650371881,1465.1799725367182,13,0,0,1.8852323466181597,0.0
14593103.769280724,0.0,1493.8393499169993,11,0,0,1.6454440218290012,0.0
14593104.275938084,0.0,1389.6613776086242,11,0,0,1.7667162780442114,0.0
14593104.780367842,1589.9259673793647,1348.0669050099352,11,0,0,1.7860095915329888,0.0
14593105.283878608,35.74980360625789,1424.0338436492727,11,0,0,1.7253734634253948,0.0
14593105.789876124,1077.0105609332634,1318.1028332889662,11,0,0,1.708836337577857,0.0
14593106.293977708,0.0,1352.931538389138,10,0,0,1.5021222644837628,0.0
14593106.798371058,0.0,1188.5697762929258,7,0,0,0.9646656744391136,0.0
14593107.29994866,4856.568187873627,1009.9590119983301,10,0,0,1.4773165757124729,0.0
14593107.802559752,1595.5004107528066,1237.408049237214,9,0,0,1.2981643790309194,0.0
14593108.304798497,1597.0115817614437,1119.1028789899394,9,0,0,1.3560443194972738,0.0
14593108.806816583,0.0,1200.9856612919464,8,0,0,1.2816272531833928,0.0
14593109.313427001,1583.318690825565,1026.590672355728,8,0,0,1.2706025026183787,0.0
14593109.8197442,21.725002330839885,1157.3501241701974,9,0,0,1.378093820627313,0.0
14593110.326293219,1585.3177382549134,1158.3493698471063,10,0,0,1.6178821454164605,0.0
14593110.826519808,0.0,1297.7660487004239,10,0,0,1.7308858387078963,0.0
14593111.331773965,0.0,1286.4554706610697,10,0,0,1.8438895319993431,0.0
14593111.837921953,0.0,1207.1633852694888,9,0,0,1.708836337577857,0.0
14593112.338699052,0.0,1108.331545501162,8,0,0,1.5655145802326187,0.0
14593112.84001147,0.0,1101.0540931146306,8,0,0,1.659224960035277,0.0
14593113.343363628,0.0,882.1116897843877,5,0,0,1.1383054958381544,0.0
14593113.848274859,0.0,742.6834865417704,5,0,0,1.2016978115870103,0.0
14593114.350329492,0.0,746.931640585117,5,0,0,1.2650901273358661,0.0
14593114.853123387,0.0,618.5098165658758,3,0,0,0.6807783473898876,0.0
14593115.358060071,0.0,493.14858793370234,3,0,0,0.7248773496499661,0.0
14593115.861994816,0.0,382.9811149543238,2,0,0,0.44099002260074016,0.0
14593116.362446813,0.0,347.68632577497186,2,0,0,0.4713080866545427,0.0
14593116.863842934,11.965771359260462,297.14998875496815,3,0,0,0.46028333608951755,0.0
14593117.36511136,1611.828916773163,498.70944207090434,3,0,0,0.19017694724656753,0.0
14593117.865684,11.987698780167142,587.39724022819,4,0,0,0.2425445124304093,0.0
14593118.37184264,1106.3262291622705,732.9411268200042,5,0,0,0.405159583264425,0.0
14593118.87623588,0.0,793.0555004074656,5,0,0,0.47406427429579345,0.0
14593119.376499636,0.0,789.662996110192,5,0,0,0.5429689653271619,0.0
14593119.8778504,0.0,777.8613146114113,5,0,0,0.6091174687172685,0.0
14593120.38224652,0.0,773.2009701298879,5,0,0,0.6752659721073861,0.0
14593120.886589816,0.0,670.1835353248371,4,0,0,0.4961137754258327,0.0
14593121.390786285,0.0,650.5164538047975,4,0,0,0.5539937158921759,0.0
14593121.89226369,0.0,646.0794623526067,4,0,0,0.6091174687172685,0.0
14593122.396301543,0.0,650.7749383866527,4,0,0,0.664241221542361,0.0
14593122.902005628,0.0,640.679008597361,4,0,0,0.7221211620087042,0.0
14593123.40324438,1600.0577495613177,586.554835874099,4,0,0,0.7331459125737294,0.0
14593123.906560212,0.0,510.6294084069361,3,0,0,0.5980927181522544,0.0
14593124.408944823,1596.093933211232,413.9495487630128,3,0,0,0.5925803428697418,0.0
14593124.912946455,0.0,359.15896223804145,2,0,0,0.35279201808059435,0.0
14593125.417570813,1589.1673310574915,360.6339828584333,3,0,0,0.5209194641971227,0.0
14593125.919121824,0.0,508.47081877992395,3,0,0,0.5650184664572011,0.0
14593126.42304154,0.0,506.0419624755448,3,0,0,0.6118736563585303,0.0
14593126.925520947,139.3164885754809,497.5588877695746,3,0,0,0.429965272035715,0.0
14593127.425644744,0.0,509.8711434812331,3,0,0,0.47406427429579345,0.0
14593127.926485164,0.0,411.28496123853887,2,0,0,0.27010638884295,0.0
14593128.429347437,39.77168497305365,359.93374900613554,3,0,0,0.3086930158205159,0.0
14593128.930622028,0.0,428.9164355870532,2,0,0,0.1074913180089343,0.0
14593129.432406032,175.36765185198558,356.71374638074343,2,0,0,0.13780938206272575,0.0
14593129.933037234,0.0,359.5562879213617,2,0,0,0.17088363375779014,0.0
14593130.438404538,0.0,356.1771056786911,2,0,0,0.19844551017033085,0.0
14593130.939892773,0.0,358.9381540737754,2,0,0,0.23151976186538414,0.0
14593131.441867612,1121.6410529225736,404.42830149783737,3,0,0,0.3638167686456084,0.0
14593131.945726331,0.0,506.08099207340615,3,0,0,0.405159583264425,0.0
14593132.447281225,0.0,484.4168086973136,2,0,0,0.2618378259191867,0.0
14593132.951932373,0.0,245.73696990028185,1,0,0,0.14332175734523833,0.0
14593133.455913547,0.0,198.41966454652754,1,0,0,0.15985888319276498,0.0
14593133.957987012,1471.9721599057814,197.1924815029396,2,0,0,0.30593682817926515,0.0
14593134.460776,1595.0237928375868,296.33235053965143,2,0,0,0.2893997023317385,0.0
14593134.962573934,35.87455933399383,460.39017811958746,3,0,0,0.33349870459180586,0.0
14593135.46372013,708.3318086609952,762.2049321366202,6,0,0,0.46855189901328087,0.0
14593135.970524192,0.0,923.4304553139722,6,0,0,0.5429689653271619,0.0
14593136.475882657,0.0,914.2465637347991,6,0,0,0.6228984069235444,0.0
14593136.977896232,0.0,908.3068330927933,6,0,0,0.7028278485199269,0.0
14593137.481947629,140.84784470750935,904.6002420651306,7,0,0,0.799294415963836,0.0
