timestamp,prompt_throughput,generation_throughput,num_running,num_swapped,num_pending,gpu_kvcache_usage,cpu_kvcache_usage
14593784.32954692,18.83632093685173,1.317225240339282,0,0,0,0.0,0.0
14593784.836712142,5106.83173506569,244.49696337766235,5,0,0,0.4575271484482668,0.0
14593785.339087436,1736.015899016374,911.8065157677745,7,0,0,0.6835345350311495,0.0
14593785.84146816,3062.9216446592986,941.365781626932,9,0,0,0.8351248553001511,0.0
14593786.348519584,2913.302844932018,1280.1174992287608,12,0,0,1.1355493081969037,0.0
14593786.85608859,2982.965025559134,1540.9348507364493,15,0,0,1.4552670745824337,0.0
14593787.361966267,673.4095795896312,1858.7679623760582,17,0,0,1.6895430240890796,0.0
14593787.876953416,1557.1968906352422,1848.4431918762475,19,0,0,2.1222644837660565,0.0
14593788.377891125,1602.1634135979225,2009.6962519694641,19,0,0,2.3069290557301114,0.0
14593788.885513388,1789.8545046844351,1927.9910155200587,21,0,0,2.5384488175955067,0.0
14593789.387266587,910.5212044340358,2081.475329786977,19,0,0,2.249049115263768,0.0
14593789.895239385,6378.792297878453,1704.9488055440554,23,0,0,2.962901714348709,0.0
14593790.403681075,3154.608695489078,2068.982760383111,25,0,0,3.4149164875144744,0.0
14593790.91096662,1602.8629704280859,2170.6668271110975,25,0,0,3.293644231299264,0.0
14593791.41164847,0.0,2346.630809132434,25,0,0,3.5003583043933584,0.0
14593791.918233912,0.0,1332.5265502303437,25,0,0,3.6188743729673067,0.0
14593792.42670794,0.0,2310.7357649873147,25,0,0,3.8200760707788994,0.0
14593792.934979497,0.0,2311.851157589182,25,0,0,4.0212777685904815,0.0
14593793.438584426,11.912675116270814,2245.5392594170485,26,0,0,4.21145471583706,0.0
14593793.942093303,2577.8518615323715,2071.4171737891093,29,0,0,4.412656413648641,0.0
14593794.444254724,151.36456032319762,2483.5737726714137,29,0,0,4.613858111460223,0.0
14593794.951389229,0.0,2523.5034443997033,29,0,0,4.837109310401855,0.0
14593795.450858057,0.0,2335.1629886518936,26,0,0,4.387850724877351,0.0
14593795.970130712,937.8525846402771,2120.2786359115917,26,0,0,4.53392866986384,0.0
14593796.473579032,2218.7292243839465,2097.563170053221,24,0,0,4.175624276500745,0.0
14593796.980273262,1582.8582598134826,2078.2415805281757,23,0,0,3.9937158921779403,0.0
14593797.482295679,139.92947318403458,2132.9249698194985,23,0,0,3.9771787663304137,0.0
14593797.989921335,0.0,2039.7551740649192,19,0,0,3.2385204784741717,0.0
14593798.495234149,214.39425536678027,1917.6375063362013,19,0,0,3.224739540267907,0.0
14593798.999073906,0.0,1913.3443130269384,18,0,0,3.1641034121603018,0.0
14593799.502724268,1119.9812713014758,1812.2609913954607,18,0,0,3.1034672840526967,0.0
14593800.003993517,0.0,1899.6167483302136,18,0,0,3.2688385425279742,0.0
14593800.505921768,3070.060278116076,1583.8403122013501,18,0,0,3.3019127942230275,0.0
14593801.00616812,745.5566801166032,1900.8697125761116,19,0,0,2.6762581996582324,0.0
14593801.512202082,0.0,1954.5296364617273,18,0,0,2.5274240670304815,0.0
14593802.021417568,1038.9149745022305,1722.359986084038,16,0,0,2.0588721680172006,0.0
14593802.528411789,2569.955826414899,1646.9018534585118,17,0,0,2.1966815500799264,0.0
14593803.030801766,0.0,1825.2547304479879,16,0,0,2.10572735791853,0.0
14593803.53668367,1585.3423940526893,1719.7604524012963,17,0,0,2.3951270602502572,0.0
14593804.045819463,0.0,1836.5039650613796,17,0,0,2.5632545063667966,0.0
14593804.549725756,0.0,1623.1020339035972,12,0,0,1.573783143156382,0.0
14593805.052039351,183.17581226134394,1537.0839898451904,13,0,0,1.7198610881428822,0.0
14593805.563059604,3238.678564013558,1407.0150377799084,16,0,0,2.0257979163221473,0.0
14593806.065192973,8098.411278561011,1439.6733106465726,23,0,0,2.855410396339786,0.0
14593806.569904037,2603.994574022495,2039.2012303418167,24,0,0,3.015269279532551,0.0
14593807.074423596,0.0,2378.372779415392,24,0,0,3.221983352626645,0.0
14593807.584057428,3999.3767417697345,1979.9870076249179,25,0,0,3.4783088032633303,0.0
14593808.09207348,2181.6645489935836,2167.943388308089,29,0,0,3.864175073038978,0.0
14593808.599897517,0.0,2485.505877192033,28,0,0,3.9055178876577945,0.0
14593809.103626536,0.0,2439.8602805324704,28,0,0,4.11498814839314,0.0
14593809.607089646,766.6125337967413,2341.5445008973006,27,0,0,4.21421090347831,0.0
14593810.114122504,0.0,2396.5659287559447,27,0,0,4.423681164213655,0.0
14593810.62311396,0.0,2340.774840736953,27,0,0,4.633151424949011,0.0
14593811.124532012,0.0,2342.340131849044,26,0,0,4.53117248222259,0.0
14593811.62821118,0.0,2182.0845275244646,22,0,0,3.946860702276611,0.0
14593812.138248604,0.0,2146.7798649417377,21,0,0,3.897249324734031,0.0
14593812.644436285,0.0,1942.0333230807057,18,0,0,3.406647924590711,0.0
14593813.149777446,0.0,1784.8127388018193,15,0,0,2.7341381401245757,0.0
14593813.65570791,1308.4390024376878,1567.3597113792846,14,0,0,2.634915385039416,0.0
14593814.159473041,0.0,950.9259321842165,12,0,0,2.1718758613086364,0.0
14593814.6636766,0.0,1451.7932215331582,12,0,0,2.2931481175238355,0.0
14593815.16516988,0.0,1435.7539814981217,12,0,0,2.411664186097795,0.0
14593815.669084469,0.0,1396.959689193396,11,0,0,2.3427594950664266,0.0
14593816.17448076,0.0,1327.692099830546,11,0,0,2.461275563640375,0.0
14593816.68047218,0.0,962.5244376588892,5,0,0,1.0142770519816935,0.0
