timestamp,prompt_throughput,generation_throughput,num_running,num_swapped,num_pending,gpu_kvcache_usage,cpu_kvcache_usage
14594473.752192657,18.092774805077152,3.5426412205745472,0,0,0,0.0,0.0
14594474.252987636,6913.882133356442,467.31612339844236,7,0,0,0.6256545945647951,0.0
14594474.756154679,5083.792858164988,1029.4779908246535,12,0,0,1.0666446171655353,0.0
14594475.26151329,3924.2065801771846,1519.813743608713,17,0,0,1.4001433217573411,0.0
14594475.76286572,3847.090610570401,1782.9440154743072,20,0,0,1.893500909541923,0.0
14594476.265860664,1630.4581959538737,2008.2472901383078,23,0,0,2.2297558017749797,0.0
14594476.774553148,6839.176657555624,1744.7885102152572,27,0,0,2.9463645885011824,0.0
14594477.276194092,3838.0073298955294,2192.295227796359,30,0,0,3.4121602998732126,0.0
14594477.780012427,1591.9974973532428,2499.1581660445545,30,0,0,3.676754313433661,0.0
14594478.287973732,0.0,2598.6757480986867,30,0,0,3.9027617000165327,0.0
14594478.791436128,11.916612487670628,2506.4608265733887,31,0,0,4.120500523675652,0.0
14594479.298949664,2707.3920625084857,2403.943461615977,35,0,0,4.572515296841406,0.0
14594479.805192048,0.0,2765.6553448929562,35,0,0,4.809547433989303,0.0
14594480.30778724,1595.6691866281549,2568.5896757318556,35,0,0,4.9335758778457635,0.0
14594480.815439558,3159.5361974714933,2395.2593616741497,37,0,0,5.421421090347833,0.0
14594481.32987657,136.08402317497104,2711.96017612978,38,0,0,5.680502728625769,0.0
14594481.839148194,212.07105414079086,2648.9245558882117,37,0,0,5.460007717325399,0.0
14594482.352278752,1097.1563487177582,2599.656428400514,36,0,0,5.327710710545174,0.0
14594482.8654273,3037.621129354817,2365.4086279902167,40,0,0,5.818312110688495,0.0
14594483.370226253,705.8757896183995,2811.5728634377942,41,0,0,5.876192051154838,0.0
14594483.873110624,3629.4663224231567,2518.0413186680307,43,0,0,6.1077118130202335,0.0
14594484.38359275,1571.301025694205,2713.531073050466,44,0,0,6.485309519872118,0.0
14594484.895762531,0.0,2856.439768329344,42,0,0,6.262058320930485,0.0
14594485.56787888,136.88000845665363,1708.024453350417,45,0,3,6.598313213163554,0.0
