timestamp,prompt_throughput,generation_throughput,num_running,num_swapped,num_pending,gpu_kvcache_usage,cpu_kvcache_usage
14594789.260243472,17.181229364497824,14.537963308421237,0,0,0,0.0,0.0
14594789.766237352,9883.915331539289,507.9316617087777,11,0,0,0.9453723609503362,0.0
14594790.26978462,6608.15589328224,1396.3130727314142,18,0,0,1.3670690700622878,0.0
14594790.771127965,4834.698051568246,1661.428827127207,22,0,0,1.8411333443580813,0.0
14594791.298242226,9622.534949097635,1521.544366951164,28,0,0,2.81682376936222,0.0
14594791.805367919,2228.36629252681,2463.0349551911377,30,0,0,3.186152913290341,0.0
14594792.31223458,11.835500164605183,2548.577702111649,32,0,0,3.5472134942946876,0.0
14594792.81381034,2739.798184869475,2546.37720675278,35,0,0,3.872443635962741,0.0
14594793.327657407,2488.705781927903,2502.3265328845064,36,0,0,4.26382228102089,0.0
14594793.831231108,2377.0456500845125,2666.9777009720137,38,0,0,4.657957113720301,0.0
14594794.337583138,1325.290043200348,2707.8578975077157,40,0,0,4.99972438123587,0.0
14594794.84306267,3786.460287176575,2470.8928415274513,46,0,0,5.5482057218455445,0.0
14594795.353431605,3589.8812577349354,2653.2200998761477,49,0,0,6.019513808500088,0.0
14594795.866257556,1563.8964578112723,2901.593427959069,50,0,0,6.4136486411994875,0.0
14594796.375165267,2440.2040143508193,2599.347754417177,55,0,2,6.854638663800228,0.0
14594796.90904848,11863.705086347585,1920.1480678203498,66,0,0,8.105947852929829,0.0
14594797.429153822,5183.315609522434,2791.6076650692044,70,0,0,8.676478694669532,0.0
14594798.139140517,543.7112388613172,2353.734404500676,69,0,0,8.954853646436245,0.0
14594798.644871201,0.0,3215.016953946587,67,0,0,8.756408136265915,0.0
14594799.146541676,1319.5220040783759,3057.6234958553305,66,0,0,8.783970012678466,0.0
14594799.661492784,0.0,3163.687607828974,65,0,0,8.924535582382454,0.0
14594800.176482845,0.0,3155.575823936701,65,0,0,9.208422909431679,0.0
14594800.688551657,0.0,3251.1305304821585,63,0,0,9.018245962185102,0.0
14594801.194845518,0.0,3351.9462726687493,61,0,0,8.830825202579796,0.0
14594801.69974104,0.0,3219.105546118285,60,0,0,8.877680392481125,0.0
14594802.199792022,697.8612365075952,3135.3765582920037,60,0,0,9.06510115208643,0.0
14594802.71504397,2909.5337186328366,2863.043166537505,62,0,0,9.580508241001052,0.0
14594803.216844916,69.74452142069161,3248.101997592209,62,0,0,9.627363430902381,0.0
14594803.730180776,0.0,3261.358652772004,62,0,0,9.91951932087537,0.0
14594804.24235114,0.0,3268.514004595578,62,0,0,10.206162835565847,0.0
14594804.850110928,0.0,2015.1947068487725,61,0,0,10.181357146794557,0.0
14594805.366412845,0.0,3184.4547986579964,61,0,0,10.465244473843782,0.0
14594805.885112485,0.0,3193.1866640904295,61,0,0,10.743619425610495,0.0
14594806.386064764,0.0,3145.7642209445,60,0,0,10.80149936607684,0.0
14594806.887725364,0.0,2952.1349251007528,59,0,0,10.818036491924365,0.0
14594807.392733088,607.8517799584963,2805.6220592872614,60,0,0,10.56171104128769,0.0
14594807.899434056,1227.4248204634077,2750.8524111350325,58,0,0,10.346728405269834,0.0
14594808.414192395,4998.600260231788,2388.0031711966703,56,0,0,10.073865828785621,0.0
14594808.929808317,3255.456869212433,2499.0021610136937,51,0,0,8.775701449754703,0.0
14594809.439198801,4739.3420823887855,2326.4790255305347,57,0,0,8.486301747422964,0.0
14594809.957826225,11301.778904046107,1772.109676304107,71,0,5,9.514359737610933,0.0
14594810.48003362,11727.235523876181,2020.2863288192966,79,0,1,10.603053855906508,0.0
14594810.9823979,10294.306992179861,1958.9244015287147,91,0,2,11.446447274130422,0.0
14594811.628550643,5878.052708899608,1329.9678940825904,106,0,7,12.179593186704151,0.0
14594812.142014956,7793.433437061353,2205.8356443143925,120,0,38,12.61507083402238,0.0
14594812.693689603,7808.638772230717,2418.428318630006,125,0,70,12.758392591367617,0.0
14594813.199383888,7639.026092205539,2494.2547649588773,130,0,104,13.102916046524449,0.0
14594813.722648052,7202.519885579188,2497.983775345383,135,0,136,13.918747588335812,0.0
14594814.243579771,2902.907558386237,1032.912874610976,137,0,194,14.161292100766222,0.0
14594814.760789787,6594.525662419459,2417.7321412012066,141,0,232,14.79797144589604,0.0
14594815.28580213,6287.485750894393,2419.134673663449,146,0,268,15.440163166308363,0.0
14594815.81522116,6879.886819338793,2923.4267889002754,160,0,252,16.159528140675818,0.0
14594816.500955472,4053.699168209412,1872.9390809267018,167,0,243,16.75486467118682,0.0
14594817.00090584,6159.400845636124,3073.7010064099754,175,0,234,17.59274571412822,0.0
14594817.525262332,5771.616636600394,3030.766303885666,182,0,225,18.094371864836557,0.0
14594818.086379565,5259.142172933928,2965.5074807733163,189,0,215,18.612535141392428,0.0
14594818.592981756,5105.995600171852,2986.227809454972,192,0,210,18.799955900997745,0.0
14594819.128104614,2423.2528713513534,1458.8778037064442,193,0,206,18.998401411168075,0.0
14594819.626918672,4947.05444213533,3170.9354551226857,208,0,189,19.62681219337412,0.0
14594820.142191788,4734.080391243121,3220.106342383083,208,0,186,20.156000220495006,0.0
14594820.681977054,4457.269959669672,3143.8017961593655,216,0,176,20.867096631938697,0.0
14594821.24292362,2116.1671974116193,1543.8928331579295,220,0,171,21.148227771346672,0.0
14594821.789458781,4262.8815053497965,3245.6445452749094,227,0,162,21.644341546772505,0.0
14594822.295634128,3932.2927642814575,3153.738317484023,230,0,157,22.151480072763352,0.0
14594823.064867336,2557.499267797602,2108.9292386211037,235,0,151,22.73027947742682,0.0
14594823.565986186,3860.896162260828,3304.2088086325225,242,0,144,23.433107325946757,0.0
14594824.09162202,3585.935328315791,3243.5117956384215,248,0,136,23.592966209139522,0.0
14594824.633365031,3418.0107274668107,3209.1220242738686,250,0,132,23.923708726090076,0.0
14594825.151977096,1520.755039809955,1441.8297782501977,250,0,130,24.075299046359078,0.0
14594825.698676633,3334.8509072448305,3226.9210095336707,254,0,122,24.364698748690817,0.0
14594826.268598381,1037.0586824663822,3588.468706673015,255,0,120,24.74505264318395,0.0
14594826.782855824,631.9651367640241,1489.4932146499768,255,0,119,24.91318008930048,0.0
14594827.31826816,1047.8432690184038,3390.304489976212,256,0,114,25.01791521966815,0.0
14594827.85271146,11.04982599234419,3771.67393872015,256,0,114,25.370707237748746,0.0
14594828.52070808,0.0,1915.0678298766177,256,0,113,25.514028995093984,0.0
14594829.066164132,1063.0128136781775,3277.011915269968,256,0,111,25.7924039468607,0.0
